Time,RunID,Step,PlannedFault,ObservedFault,Severity,FaultStart,RiseTime,MaximumSeverity,Direction,LoadPhase,ValveEvent
347,1,346,Pressure Drop,Pressure Drop,0.4,52,66,0.4,1,5,0
348,1,347,Pressure Drop,Pressure Drop,0.4,52,66,0.4,1,5,0
349,1,348,Pressure Drop,Pressure Drop,0.4,52,66,0.4,1,5,0
350,1,349,Pressure Drop,Pressure Drop,0.4,52,66,0.4,-1,5,0
351,1,350,Pressure Drop,Pressure Drop,0.4,52,66,0.4,-1,5,0
352,1,351,Pressure Drop,Pressure Drop,0.4,52,66,0.4,-1,5,0
353,1,352,Pressure Drop,Pressure Drop,0.4,52,66,0.4,-1,5,0
354,1,353,Pressure Drop,Pressure Drop,0.4,52,66,0.4,-1,5,0
355,1,354,Pressure Drop,Pressure Drop,0.4,52,66,0.4,-1,5,0
356,1,355,Pressure Drop,Pressure Drop,0.4,52,66,0.4,-1,5,0
357,1,356,Pressure Drop,Pressure Drop,0.4,52,66,0.4,-1,5,0
358,1,357,Pressure Drop,Pressure Drop,0.4,52,66,0.4,-1,5,0
359,1,358,Pressure Drop,Pressure Drop,0.4,52,66,0.4,-1,5,0
360,1,359,Pressure Drop,Pressure Drop,0.4,52,66,0.4,1,5,0
361,1,360,Pressure Drop,Pressure Drop,0.4,52,66,0.4,1,5,0
362,1,361,Pressure Drop,Pressure Drop,0.4,52,66,0.4,1,5,0
363,1,362,Pressure Drop,Pressure Drop,0.4,52,66,0.4,1,5,0
364,1,363,Pressure Drop,Pressure Drop,0.4,52,66,0.4,1,5,0
365,1,364,Pressure Drop,Pressure Drop,0.4,52,66,0.4,1,5,0
366,1,365,Pressure Drop,Pressure Drop,0.4,52,66,0.4,1,5,0
367,1,366,Pressure Drop,Pressure Drop,0.4,52,66,0.4,1,5,0
368,1,367,Pressure Drop,Pressure Drop,0.4,52,66,0.4,1,5,0
369,1,368,Pressure Drop,Pressure Drop,0.4,52,66,0.4,1,5,0
370,1,369,Pressure Drop,Pressure Drop,0.4,52,66,0.4,-1,5,0
371,1,370,Pressure Drop,Pressure Drop,0.4,52,66,0.4,-1,5,0
372,1,371,Pressure Drop,Pressure Drop,0.4,52,66,0.4,-1,5,0
373,1,372,Pressure Drop,Pressure Drop,0.4,52,66,0.4,-1,5,0
374,1,373,Pressure Drop,Pressure Drop,0.4,52,66,0.4,-1,5,0
375,1,374,Pressure Drop,Pressure Drop,0.4,52,66,0.4,-1,5,0
376,1,375,Pressure Drop,Pressure Drop,0.4,52,66,0.4,-1,5,0
377,1,376,Pressure Drop,Pressure Drop,0.4,52,66,0.4,-1,5,0
378,1,377,Pressure Drop,Pressure Drop,0.4,52,66,0.4,-1,5,0
379,1,378,Pressure Drop,Pressure Drop,0.4,52,66,0.4,-1,5,0
380,1,379,Pressure Drop,Pressure Drop,0.4,52,66,0.4,1,5,0
381,1,380,Pressure Drop,Pressure Drop,0.4,52,66,0.4,1,5,0
382,1,381,Pressure Drop,Pressure Drop,0.4,52,66,0.4,1,5,0
383,1,382,Pressure Drop,Pressure Drop,0.4,52,66,0.4,1,5,0
384,1,383,Pressure Drop,Pressure Drop,0.4,52,66,0.4,1,5,0
385,1,384,Pressure Drop,Pressure Drop,0.4,52,66,0.4,1,5,0
386,1,385,Pressure Drop,Pressure Drop,0.4,52,66,0.4,1,5,0
387,1,386,Pressure Drop,Pressure Drop,0.4,52,66,0.4,1,5,0
388,1,387,Pressure Drop,Pressure Drop,0.4,52,66,0.4,1,5,0
389,1,388,Pressure Drop,Pressure Drop,0.4,52,66,0.4,1,5,0
390,1,389,Pressure Drop,Pressure Drop,0.4,52,66,0.4,-1,5,0
391,1,390,Pressure Drop,Pressure Drop,0.4,52,66,0.4,-1,5,0
392,1,391,Pressure Drop,Pressure Drop,0.4,52,66,0.4,-1,5,0
393,1,392,Pressure Drop,Pressure Drop,0.4,52,66,0.4,-1,5,0
394,1,393,Pressure Drop,Pressure Drop,0.4,52,66,0.4,-1,5,0
395,1,394,Pressure Drop,Pressure Drop,0.4,52,66,0.4,-1,5,0
396,1,395,Pressure Drop,Pressure Drop,0.4,52,66,0.4,-1,5,0
397,1,396,Pressure Drop,Pressure Drop,0.4,52,66,0.4,-1,5,0
398,1,397,Pressure Drop,Pressure Drop,0.4,52,66,0.4,-1,5,0
399,1,398,Pressure Drop,Pressure Drop,0.4,52,66,0.4,-1,5,0
400,1,399,Pressure Drop,Pressure Drop,0.4,52,66,0.4,1,5,0
401,2,0,Seal Wear,Healthy,0.0,43,83,0.7,1,1,0
402,2,1,Seal Wear,Healthy,0.0,43,83,0.7,1,1,0
403,2,2,Seal Wear,Healthy,0.0,43,83,0.7,1,1,0
404,2,3,Seal Wear,Healthy,0.0,43,83,0.7,1,1,0
405,2,4,Seal Wear,Healthy,0.0,43,83,0.7,1,1,0
406,2,5,Seal Wear,Healthy,0.0,43,83,0.7,1,1,0
407,2,6,Seal Wear,Healthy,0.0,43,83,0.7,1,1,0
408,2,7,Seal Wear,Healthy,0.0,43,83,0.7,1,1,0
409,2,8,Seal Wear,Healthy,0.0,43,83,0.7,1,1,0
410,2,9,Seal Wear,Healthy,0.0,43,83,0.7,-1,1,0
411,2,10,Seal Wear,Healthy,0.0,43,83,0.7,-1,1,0
412,2,11,Seal Wear,Healthy,0.0,43,83,0.7,-1,1,0
413,2,12,Seal Wear,Healthy,0.0,43,83,0.7,-1,1,0
414,2,13,Seal Wear,Healthy,0.0,43,83,0.7,-1,1,0
415,2,14,Seal Wear,Healthy,0.0,43,83,0.7,-1,1,0
416,2,15,Seal Wear,Healthy,0.0,43,83,0.7,-1,1,0
417,2,16,Seal Wear,Healthy,0.0,43,83,0.7,-1,1,0
418,2,17,Seal Wear,Healthy,0.0,43,83,0.7,-1,1,0
419,2,18,Seal Wear,Healthy,0.0,43,83,0.7,-1,1,0
420,2,19,Seal Wear,Healthy,0.0,43,83,0.7,1,1,0
421,2,20,Seal Wear,Healthy,0.0,43,83,0.7,1,1,0
422,2,21,Seal Wear,Healthy,0.0,43,83,0.7,1,1,0
423,2,22,Seal Wear,Healthy,0.0,43,83,0.7,1,1,0
424,2,23,Seal Wear,Healthy,0.0,43,83,0.7,1,1,0
425,2,24,Seal Wear,Healthy,0.0,43,83,0.7,1,1,0
426,2,25,Seal Wear,Healthy,0.0,43,83,0.7,1,1,0
427,2,26,Seal Wear,Healthy,0.0,43,83,0.7,1,1,0
428,2,27,Seal Wear,Healthy,0.0,43,83,0.7,1,1,0
429,2,28,Seal Wear,Healthy,0.0,43,83,0.7,1,1,0
430,2,29,Seal Wear,Healthy,0.0,43,83,0.7,-1,1,0
431,2,30,Seal Wear,Healthy,0.0,43,83,0.7,-1,1,0
432,2,31,Seal Wear,Healthy,0.0,43,83,0.7,-1,1,0
433,2,32,Seal Wear,Healthy,0.0,43,83,0.7,-1,1,0
434,2,33,Seal Wear,Healthy,0.0,43,83,0.7,-1,1,0
435,2,34,Seal Wear,Healthy,0.0,43,83,0.7,-1,1,0
436,2,35,Seal Wear,Healthy,0.0,43,83,0.7,-1,1,0
437,2,36,Seal Wear,Healthy,0.0,43,83,0.7,-1,1,0
438,2,37,Seal Wear,Healthy,0.0,43,83,0.7,-1,1,0
439,2,38,Seal Wear,Healthy,0.0,43,83,0.7,-1,1,0
440,2,39,Seal Wear,Healthy,0.0,43,83,0.7,1,1,0
441,2,40,Seal Wear,Healthy,0.0,43,83,0.7,1,1,0
442,2,41,Seal Wear,Healthy,0.0,43,83,0.7,1,1,0
443,2,42,Seal Wear,Healthy,0.0,43,83,0.7,1,1,0
444,2,43,Seal Wear,Healthy,0.0003,43,83,0.7,1,1,0
445,2,44,Seal Wear,Healthy,0.0012,43,83,0.7,1,1,0
446,2,45,Seal Wear,Healthy,0.0027,43,83,0.7,1,1,0
447,2,46,Seal Wear,Healthy,0.0047,43,83,0.7,1,1,0
448,2,47,Seal Wear,Healthy,0.0073,43,83,0.7,1,1,0
449,2,48,Seal Wear,Healthy,0.0104,43,83,0.7,1,1,0
450,2,49,Seal Wear,Healthy,0.0141,43,83,0.7,-1,1,0
451,2,50,Seal Wear,Healthy,0.0183,43,83,0.7,-1,1,0
452,2,51,Seal Wear,Healthy,0.0229,43,83,0.7,-1,1,0
453,2,52,Seal Wear,Healthy,0.028,43,83,0.7,-1,1,0
454,2,53,Seal Wear,Healthy,0.0336,43,83,0.7,-1,1,0
455,2,54,Seal Wear,Healthy,0.0397,43,83,0.7,-1,1,0
456,2,55,Seal Wear,Healthy,0.0461,43,83,0.7,-1,1,0
457,2,56,Seal Wear,Healthy,0.053,43,83,0.7,-1,1,0
458,2,57,Seal Wear,Healthy,0.0603,43,83,0.7,-1,1,0
459,2,58,Seal Wear,Healthy,0.068,43,83,0.7,-1,1,0
460,2,59,Seal Wear,Healthy,0.0761,43,83,0.7,1,1,0
461,2,60,Seal Wear,Healthy,0.0845,43,83,0.7,1,1,0
462,2,61,Seal Wear,Healthy,0.0933,43,83,0.7,1,1,0
463,2,62,Seal Wear,Healthy,0.1023,43,83,0.7,1,1,0
464,2,63,Seal Wear,Healthy,0.1118,43,83,0.7,1,1,0
465,2,64,Seal Wear,Healthy,0.1215,43,83,0.7,1,1,0
466,2,65,Seal Wear,Healthy,0.1315,43,83,0.7,1,1,0
467,2,66,Seal Wear,Healthy,0.1417,43,83,0.7,1,1,0
468,2,67,Seal Wear,Seal Wear,0.1523,43,83,0.7,1,1,0
469,2,68,Seal Wear,Seal Wear,0.163,43,83,0.7,1,1,0
470,2,69,Seal Wear,Seal Wear,0.174,43,83,0.7,-1,1,0
471,2,70,Seal Wear,Seal Wear,0.1852,43,83,0.7,-1,1,0
472,2,71,Seal Wear,Seal Wear,0.1966,43,83,0.7,-1,1,0
473,2,72,Seal Wear,Seal Wear,0.2082,43,83,0.7,-1,1,0
474,2,73,Seal Wear,Seal Wear,0.22,43,83,0.7,-1,1,0
475,2,74,Seal Wear,Seal Wear,0.2319,43,83,0.7,-1,1,0
476,2,75,Seal Wear,Seal Wear,0.244,43,83,0.7,-1,1,0
477,2,76,Seal Wear,Seal Wear,0.2562,43,83,0.7,-1,1,0
478,2,77,Seal Wear,Seal Wear,0.2684,43,83,0.7,-1,1,0
479,2,78,Seal Wear,Seal Wear,0.2808,43,83,0.7,-1,1,0
480,2,79,Seal Wear,Seal Wear,0.2933,43,83,0.7,1,1,0
481,2,80,Seal Wear,Seal Wear,0.3058,43,83,0.7,1,2,0
482,2,81,Seal Wear,Seal Wear,0.3184,43,83,0.7,1,2,0
483,2,82,Seal Wear,Seal Wear,0.331,43,83,0.7,1,2,0
484,2,83,Seal Wear,Seal Wear,0.3437,43,83,0.7,1,2,0
485,2,84,Seal Wear,Seal Wear,0.3563,43,83,0.7,1,2,0
486,2,85,Seal Wear,Seal Wear,0.369,43,83,0.7,1,2,0
487,2,86,Seal Wear,Seal Wear,0.3816,43,83,0.7,1,2,0
488,2,87,Seal Wear,Seal Wear,0.3942,43,83,0.7,1,2,0
489,2,88,Seal Wear,Seal Wear,0.4067,43,83,0.7,1,2,0
490,2,89,Seal Wear,Seal Wear,0.4192,43,83,0.7,-1,2,0
491,2,90,Seal Wear,Seal Wear,0.4316,43,83,0.7,-1,2,0
492,2,91,Seal Wear,Seal Wear,0.4438,43,83,0.7,-1,2,0
493,2,92,Seal Wear,Seal Wear,0.456,43,83,0.7,-1,2,0
494,2,93,Seal Wear,Seal Wear,0.4681,43,83,0.7,-1,2,0
495,2,94,Seal Wear,Seal Wear,0.48,43,83,0.7,-1,2,0
496,2,95,Seal Wear,Seal Wear,0.4918,43,83,0.7,-1,2,0
497,2,96,Seal Wear,Seal Wear,0.5034,43,83,0.7,-1,2,0
498,2,97,Seal Wear,Seal Wear,0.5148,43,83,0.7,-1,2,0
499,2,98,Seal Wear,Seal Wear,0.526,43,83,0.7,-1,2,0
500,2,99,Seal Wear,Seal Wear,0.537,43,83,0.7,1,2,0
501,2,100,Seal Wear,Seal Wear,0.5477,43,83,0.7,1,2,0
502,2,101,Seal Wear,Seal Wear,0.5583,43,83,0.7,1,2,0
503,2,102,Seal Wear,Seal Wear,0.5685,43,83,0.7,1,2,0
504,2,103,Seal Wear,Seal Wear,0.5785,43,83,0.7,1,2,0
505,2,104,Seal Wear,Seal Wear,0.5882,43,83,0.7,1,2,0
506,2,105,Seal Wear,Seal Wear,0.5977,43,83,0.7,1,2,0
507,2,106,Seal Wear,Seal Wear,0.6067,43,83,0.7,1,2,0
508,2,107,Seal Wear,Seal Wear,0.6155,43,83,0.7,1,2,0
509,2,108,Seal Wear,Seal Wear,0.6239,43,83,0.7,1,2,0
510,2,109,Seal Wear,Seal Wear,0.632,43,83,0.7,-1,2,0
511,2,110,Seal Wear,Seal Wear,0.6397,43,83,0.7,-1,2,0
512,2,111,Seal Wear,Seal Wear,0.647,43,83,0.7,-1,2,0
513,2,112,Seal Wear,Seal Wear,0.6539,43,83,0.7,-1,2,0
514,2,113,Seal Wear,Seal Wear,0.6603,43,83,0.7,-1,2,0
515,2,114,Seal Wear,Seal Wear,0.6664,43,83,0.7,-1,2,0
516,2,115,Seal Wear,Seal Wear,0.672,43,83,0.7,-1,2,0
517,2,116,Seal Wear,Seal Wear,0.6771,43,83,0.7,-1,2,0
518,2,117,Seal Wear,Seal Wear,0.6817,43,83,0.7,-1,2,0
519,2,118,Seal Wear,Seal Wear,0.6859,43,83,0.7,-1,2,0
520,2,119,Seal Wear,Seal Wear,0.6896,43,83,0.7,1,2,0
521,2,120,Seal Wear,Seal Wear,0.6927,43,83,0.7,1,2,0
522,2,121,Seal Wear,Seal Wear,0.6953,43,83,0.7,1,2,0
523,2,122,Seal Wear,Seal Wear,0.6973,43,83,0.7,1,2,0
524,2,123,Seal Wear,Seal Wear,0.6988,43,83,0.7,1,2,0
525,2,124,Seal Wear,Seal Wear,0.6997,43,83,0.7,1,2,0
526,2,125,Seal Wear,Seal Wear,0.7,43,83,0.7,1,2,0
527,2,126,Seal Wear,Seal Wear,0.7,43,83,0.7,1,2,0
528,2,127,Seal Wear,Seal Wear,0.7,43,83,0.7,1,2,0
529,2,128,Seal Wear,Seal Wear,0.7,43,83,0.7,1,2,0
530,2,129,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,2,0
531,2,130,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,2,0
532,2,131,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,2,0
533,2,132,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,2,0
534,2,133,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,2,0
535,2,134,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,2,0
536,2,135,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,2,0
537,2,136,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,2,0
538,2,137,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,2,0
539,2,138,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,2,0
540,2,139,Seal Wear,Seal Wear,0.7,43,83,0.7,1,2,0
541,2,140,Seal Wear,Seal Wear,0.7,43,83,0.7,1,2,0
542,2,141,Seal Wear,Seal Wear,0.7,43,83,0.7,1,2,0
543,2,142,Seal Wear,Seal Wear,0.7,43,83,0.7,1,2,0
544,2,143,Seal Wear,Seal Wear,0.7,43,83,0.7,1,2,0
545,2,144,Seal Wear,Seal Wear,0.7,43,83,0.7,1,2,0
546,2,145,Seal Wear,Seal Wear,0.7,43,83,0.7,1,2,0
547,2,146,Seal Wear,Seal Wear,0.7,43,83,0.7,1,2,0
548,2,147,Seal Wear,Seal Wear,0.7,43,83,0.7,1,2,0
549,2,148,Seal Wear,Seal Wear,0.7,43,83,0.7,1,2,0
550,2,149,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,2,0
551,2,150,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,2,0
552,2,151,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,2,0
553,2,152,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,2,0
554,2,153,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,2,0
555,2,154,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,2,0
556,2,155,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,2,0
557,2,156,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,2,0
558,2,157,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,2,0
559,2,158,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,2,0
560,2,159,Seal Wear,Seal Wear,0.7,43,83,0.7,1,2,0
561,2,160,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
562,2,161,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
563,2,162,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
564,2,163,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
565,2,164,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
566,2,165,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
567,2,166,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
568,2,167,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
569,2,168,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
570,2,169,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
571,2,170,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
572,2,171,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
573,2,172,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
574,2,173,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
575,2,174,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
576,2,175,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
577,2,176,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
578,2,177,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
579,2,178,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
580,2,179,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
581,2,180,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
582,2,181,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
583,2,182,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
584,2,183,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
585,2,184,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
586,2,185,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
587,2,186,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
588,2,187,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
589,2,188,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
590,2,189,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
591,2,190,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
592,2,191,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
593,2,192,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
594,2,193,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
595,2,194,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
596,2,195,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
597,2,196,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
598,2,197,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
599,2,198,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
600,2,199,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
601,2,200,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
602,2,201,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
603,2,202,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
604,2,203,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
605,2,204,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
606,2,205,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
607,2,206,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
608,2,207,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
609,2,208,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
610,2,209,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
611,2,210,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
612,2,211,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
613,2,212,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
614,2,213,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
615,2,214,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
616,2,215,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
617,2,216,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
618,2,217,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
619,2,218,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
620,2,219,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
621,2,220,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
622,2,221,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
623,2,222,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
624,2,223,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
625,2,224,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
626,2,225,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
627,2,226,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
628,2,227,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
629,2,228,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
630,2,229,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
631,2,230,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
632,2,231,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
633,2,232,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
634,2,233,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
635,2,234,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
636,2,235,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
637,2,236,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
638,2,237,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
639,2,238,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,3,0
640,2,239,Seal Wear,Seal Wear,0.7,43,83,0.7,1,3,0
641,2,240,Seal Wear,Seal Wear,0.7,43,83,0.7,1,4,0
642,2,241,Seal Wear,Seal Wear,0.7,43,83,0.7,1,4,0
643,2,242,Seal Wear,Seal Wear,0.7,43,83,0.7,1,4,0
644,2,243,Seal Wear,Seal Wear,0.7,43,83,0.7,1,4,0
645,2,244,Seal Wear,Seal Wear,0.7,43,83,0.7,1,4,0
646,2,245,Seal Wear,Seal Wear,0.7,43,83,0.7,1,4,0
647,2,246,Seal Wear,Seal Wear,0.7,43,83,0.7,1,4,0
648,2,247,Seal Wear,Seal Wear,0.7,43,83,0.7,1,4,0
649,2,248,Seal Wear,Seal Wear,0.7,43,83,0.7,1,4,0
650,2,249,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,4,0
651,2,250,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,4,0
652,2,251,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,4,0
653,2,252,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,4,0
654,2,253,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,4,0
655,2,254,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,4,0
656,2,255,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,4,0
657,2,256,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,4,0
658,2,257,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,4,0
659,2,258,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,4,0
660,2,259,Seal Wear,Seal Wear,0.7,43,83,0.7,1,4,0
661,2,260,Seal Wear,Seal Wear,0.7,43,83,0.7,1,4,0
662,2,261,Seal Wear,Seal Wear,0.7,43,83,0.7,1,4,0
663,2,262,Seal Wear,Seal Wear,0.7,43,83,0.7,1,4,0
664,2,263,Seal Wear,Seal Wear,0.7,43,83,0.7,1,4,0
665,2,264,Seal Wear,Seal Wear,0.7,43,83,0.7,1,4,0
666,2,265,Seal Wear,Seal Wear,0.7,43,83,0.7,1,4,0
667,2,266,Seal Wear,Seal Wear,0.7,43,83,0.7,1,4,0
668,2,267,Seal Wear,Seal Wear,0.7,43,83,0.7,1,4,0
669,2,268,Seal Wear,Seal Wear,0.7,43,83,0.7,1,4,0
670,2,269,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,4,0
671,2,270,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,4,0
672,2,271,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,4,0
673,2,272,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,4,0
674,2,273,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,4,0
675,2,274,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,4,0
676,2,275,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,4,0
677,2,276,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,4,0
678,2,277,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,4,0
679,2,278,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,4,0
680,2,279,Seal Wear,Seal Wear,0.7,43,83,0.7,1,4,0
681,2,280,Seal Wear,Seal Wear,0.7,43,83,0.7,1,4,0
682,2,281,Seal Wear,Seal Wear,0.7,43,83,0.7,1,4,0
683,2,282,Seal Wear,Seal Wear,0.7,43,83,0.7,1,4,0
684,2,283,Seal Wear,Seal Wear,0.7,43,83,0.7,1,4,0
685,2,284,Seal Wear,Seal Wear,0.7,43,83,0.7,1,4,0
686,2,285,Seal Wear,Seal Wear,0.7,43,83,0.7,1,4,0
687,2,286,Seal Wear,Seal Wear,0.7,43,83,0.7,1,4,0
688,2,287,Seal Wear,Seal Wear,0.7,43,83,0.7,1,4,0
689,2,288,Seal Wear,Seal Wear,0.7,43,83,0.7,1,4,0
690,2,289,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,4,0
691,2,290,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,4,0
692,2,291,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,4,0
693,2,292,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,4,0
694,2,293,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,4,0
695,2,294,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,4,0
696,2,295,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,4,0
697,2,296,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,4,0
698,2,297,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,4,0
699,2,298,Seal Wear,Seal Wear,0.7,43,83,0.7,-1,4,0
700,2,299,Seal Wear,Seal Wear,0.7,43,83,0.7,1,4,0
701,2,300,Seal Wear,Seal Wear,0.7,43,83,0.7,1,4,0
702,2,301,Seal Wear,Seal Wear,0.7,43,83,0.7,1,4,0
703,2,302,Seal Wear,Seal Wear,0.7,43,83,0.7,1,4,0
704,2,303,Seal Wear,Seal Wear,0.7,43,83,0.7,1,4,0
705,2,304,Seal Wear,Seal Wear,0.7,43,83,0.7,1,4,0
706,2,305,Seal Wear,Seal Wear,0.7,43,83,0.7,1,4,0
